https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume USD
1647270000000,2022-03-14 15:00:00,UST/USD,1.005,1.005,1.005,1.005,11079.268359,11134.664700794998
1647266400000,2022-03-14 14:00:00,UST/USD,1.005,1.01,1.004,1.005,155798.104058,156577.09457828998
1647262800000,2022-03-14 13:00:00,UST/USD,1.005,1.005,1.004,1.005,95013.086049,95488.15147924499
1647259200000,2022-03-14 12:00:00,UST/USD,1.005,1.005,1.004,1.005,3463.403628,3480.7206461399996
1647255600000,2022-03-14 11:00:00,UST/USD,1.005,1.005,1.004,1.005,1138.354094,1144.04586447
1647252000000,2022-03-14 10:00:00,UST/USD,1.004,1.005,1.004,1.005,48.992392,49.23735396
1647248400000,2022-03-14 09:00:00,UST/USD,1.005,1.005,1.004,1.004,3968.005924,3983.877947696
1647244800000,2022-03-14 08:00:00,UST/USD,1.005,1.005,1.005,1.005,78.385502,78.77742950999999
1647241200000,2022-03-14 07:00:00,UST/USD,1.005,1.005,1.005,1.005,502.647318,505.16055458999995
1647237600000,2022-03-14 06:00:00,UST/USD,1.005,1.005,1.005,1.005,201.674992,202.68336695999997
1647234000000,2022-03-14 05:00:00,UST/USD,1.004,1.005,1.004,1.005,26.515952,26.648531759999997
1647230400000,2022-03-14 04:00:00,UST/USD,1.005,1.005,1.004,1.004,40643.176202,40805.748906808
1647226800000,2022-03-14 03:00:00,UST/USD,1.005,1.005,1.004,1.005,2140.850005,2151.5542550249997
1647223200000,2022-03-14 02:00:00,UST/USD,1.005,1.005,1.004,1.005,38702.548885,38896.06162942499
1647219600000,2022-03-14 01:00:00,UST/USD,1.004,1.005,1.004,1.005,17792.10314,17881.063655699996
1647216000000,2022-03-14 00:00:00,UST/USD,1.005,1.005,1.004,1.004,31582.92722,31709.25892888
1647212400000,2022-03-13 23:00:00,UST/USD,1.004,1.005,1.004,1.005,9892.037793,9941.497981964998
1647208800000,2022-03-13 22:00:00,UST/USD,1.004,1.005,1.004,1.004,135935.376373,136479.11787849202
1647205200000,2022-03-13 21:00:00,UST/USD,1.005,1.005,1.004,1.004,49.167738,49.364408952
1647201600000,2022-03-13 20:00:00,UST/USD,1.005,1.005,1.004,1.005,1692.152411,1700.6131730549998
1647198000000,2022-03-13 19:00:00,UST/USD,1.005,1.005,1.004,1.005,3084.379454,3099.8013512699995
1647194400000,2022-03-13 18:00:00,UST/USD,1.005,1.005,1.004,1.005,126552.336443,127185.09812521498
1647190800000,2022-03-13 17:00:00,UST/USD,1.005,1.005,1.005,1.005,73.349627,73.71637513499999
1647187200000,2022-03-13 16:00:00,UST/USD,1.005,1.005,1.004,1.005,168688.007221,169531.447257105
1647183600000,2022-03-13 15:00:00,UST/USD,1.005,1.006,1.005,1.005,1046.738113,1051.971803565
1647180000000,2022-03-13 14:00:00,UST/USD,1.005,1.006,1.004,1.005,4862.547388,4886.86012494
1647176400000,2022-03-13 13:00:00,UST/USD,1.005,1.005,1.004,1.005,5611.704467,5639.762989334999
1647172800000,2022-03-13 12:00:00,UST/USD,1.004,1.005,1.004,1.005,4069.204608,4089.5506310399996
1647169200000,2022-03-13 11:00:00,UST/USD,1.005,1.005,1.004,1.004,1255.899406,1260.923003624
1647165600000,2022-03-13 10:00:00,UST/USD,1.005,1.005,1.004,1.005,2159.847559,2170.646796795
1647162000000,2022-03-13 09:00:00,UST/USD,1.005,1.006,1.005,1.005,1762.888311,1771.7027525549997
1647158400000,2022-03-13 08:00:00,UST/USD,1.004,1.006,1.004,1.005,3478.890989,3496.2854439449998
1647154800000,2022-03-13 07:00:00,UST/USD,1.005,1.005,1.004,1.004,80.425298,80.746999192
1647151200000,2022-03-13 06:00:00,UST/USD,1.005,1.006,1.004,1.005,1867.484846,1876.82227023
1647147600000,2022-03-13 05:00:00,UST/USD,1.005,1.005,1.005,1.005,39.191748,39.38770673999999
1647144000000,2022-03-13 04:00:00,UST/USD,1.005,1.005,1.004,1.005,23819.699701,23938.798199505
1647140400000,2022-03-13 03:00:00,UST/USD,1.005,1.006,1.004,1.005,3688.458325,3706.9006166249997
1647136800000,2022-03-13 02:00:00,UST/USD,1.005,1.006,1.004,1.005,1571.097702,1578.9531905099998
1647133200000,2022-03-13 01:00:00,UST/USD,1.005,1.005,1.005,1.005,6805.087536,6839.112973679999
1647129600000,2022-03-13 00:00:00,UST/USD,1.005,1.006,1.005,1.005,342671.810425,344385.16947712493
1647126000000,2022-03-12 23:00:00,UST/USD,1.004,1.006,1.004,1.005,2494.486574,2506.95900687
1647122400000,2022-03-12 22:00:00,UST/USD,1.005,1.005,1.004,1.004,10590.832492,10633.195821968
1647118800000,2022-03-12 21:00:00,UST/USD,1.005,1.006,1.004,1.005,8604.132279,8647.152940394999
1647115200000,2022-03-12 20:00:00,UST/USD,1.005,1.005,1.004,1.005,19437.009486,19534.194533429996
1647111600000,2022-03-12 19:00:00,UST/USD,1.005,1.006,1.004,1.005,222224.163696,223335.28451447998
1647108000000,2022-03-12 18:00:00,UST/USD,1.005,1.005,1.004,1.005,43001.975191,43216.98506695499
1647104400000,2022-03-12 17:00:00,UST/USD,1.005,1.005,1.004,1.005,17241.036837,17327.242021184997
1647100800000,2022-03-12 16:00:00,UST/USD,1.005,1.005,1.004,1.005,2549.939108,2562.6888035399998
1647097200000,2022-03-12 15:00:00,UST/USD,1.005,1.005,1.004,1.005,20720.482379,20824.084790894998
1647093600000,2022-03-12 14:00:00,UST/USD,1.005,1.005,1.004,1.005,13995.717759,14065.696347794998
1647090000000,2022-03-12 13:00:00,UST/USD,1.004,1.005,1.004,1.005,5007.004569,5032.039591844999
1647086400000,2022-03-12 12:00:00,UST/USD,1.005,1.005,1.004,1.004,2031.228257,2039.353170028
1647082800000,2022-03-12 11:00:00,UST/USD,1.004,1.005,1.004,1.005,952.056348,956.8166297399998
1647079200000,2022-03-12 10:00:00,UST/USD,1.004,1.005,1.004,1.004,1367.125537,1372.5940391479999
1647075600000,2022-03-12 09:00:00,UST/USD,1.005,1.005,1.004,1.004,1696.565839,1703.3521023560002
1647072000000,2022-03-12 08:00:00,UST/USD,1.005,1.005,1.004,1.005,45209.168949,45435.21479374499
1647068400000,2022-03-12 07:00:00,UST/USD,1.005,1.005,1.004,1.005,8471.002254,8513.35726527
1647064800000,2022-03-12 06:00:00,UST/USD,1.005,1.005,1.004,1.005,4395.102032,4417.077542159999
1647061200000,2022-03-12 05:00:00,UST/USD,1.005,1.005,1.005,1.005,2767.202809,2781.0388230449994
1647057600000,2022-03-12 04:00:00,UST/USD,1.005,1.005,1.004,1.005,59953.54959,60253.31733794999
1647054000000,2022-03-12 03:00:00,UST/USD,1.005,1.006,1.005,1.005,20516.30394,20618.8854597
1647050400000,2022-03-12 02:00:00,UST/USD,1.006,1.006,1.005,1.005,11744.703805,11803.427324024999
1647046800000,2022-03-12 01:00:00,UST/USD,1.005,1.006,1.005,1.006,120715.100592,121439.391195552
1647043200000,2022-03-12 00:00:00,UST/USD,1.005,1.007,1.005,1.005,13418.785471,13485.879398354999
1647039600000,2022-03-11 23:00:00,UST/USD,1.007,1.01,1.005,1.005,98879.557187,99373.95497293498
1647036000000,2022-03-11 22:00:00,UST/USD,1.005,1.007,1.005,1.007,77712.593549,78256.581703843
1647032400000,2022-03-11 21:00:00,UST/USD,1.005,1.006,1.004,1.005,4547.320676,4570.05727938
1647028800000,2022-03-11 20:00:00,UST/USD,1.005,1.006,1.004,1.005,13878.54268,13947.9353934
1647025200000,2022-03-11 19:00:00,UST/USD,1.005,1.006,1.005,1.005,7402.276666,7439.288049329999
1647021600000,2022-03-11 18:00:00,UST/USD,1.005,1.007,1.005,1.005,14078.678285,14149.071676425
1647018000000,2022-03-11 17:00:00,UST/USD,1.005,1.007,1.004,1.005,34018.360672,34188.45247536
1647014400000,2022-03-11 16:00:00,UST/USD,1.004,1.006,1.004,1.005,20055.875667,20156.155045335
1647010800000,2022-03-11 15:00:00,UST/USD,1.005,1.007,1.004,1.004,28340.131593,28453.492119371997
1647007200000,2022-03-11 14:00:00,UST/USD,1.005,1.005,1.004,1.005,80663.681128,81066.99953363999
1647003600000,2022-03-11 13:00:00,UST/USD,1.005,1.005,1.004,1.005,7976.916146,8016.800726729999
1647000000000,2022-03-11 12:00:00,UST/USD,1.005,1.006,1.005,1.005,11808.82054,11867.864642699999
1646996400000,2022-03-11 11:00:00,UST/USD,1.006,1.006,1.005,1.005,15603.128848,15681.144492239999
1646992800000,2022-03-11 10:00:00,UST/USD,1.006,1.006,1.005,1.006,93631.915927,94193.707422562
1646989200000,2022-03-11 09:00:00,UST/USD,1.005,1.006,1.005,1.006,87406.004207,87930.440232242
1646985600000,2022-03-11 08:00:00,UST/USD,1.005,1.005,1.004,1.005,154106.552159,154877.084919795
1646982000000,2022-03-11 07:00:00,UST/USD,1.005,1.005,1.004,1.005,2710.426323,2723.978454615
1646978400000,2022-03-11 06:00:00,UST/USD,1.005,1.005,1.004,1.005,72.115087,72.47566243499999
1646974800000,2022-03-11 05:00:00,UST/USD,1.005,1.005,1.004,1.005,19336.5574,19433.240187
1646971200000,2022-03-11 04:00:00,UST/USD,1.005,1.005,1.005,1.005,645.648438,648.87668019
1646967600000,2022-03-11 03:00:00,UST/USD,1.005,1.005,1.004,1.005,17991.739129,18081.697824644998
1646964000000,2022-03-11 02:00:00,UST/USD,1.007,1.007,1.004,1.005,140935.065187,141639.74051293498
1646960400000,2022-03-11 01:00:00,UST/USD,1.007,1.007,1.005,1.007,298.206712,300.294158984
1646956800000,2022-03-11 00:00:00,UST/USD,1.005,1.007,1.005,1.007,127837.77879,128732.64324152998
1646953200000,2022-03-10 23:00:00,UST/USD,1.006,1.007,1.005,1.005,5653.389879,5681.656828395
1646949600000,2022-03-10 22:00:00,UST/USD,1.005,1.007,1.005,1.006,2489.365605,2504.30179863
1646946000000,2022-03-10 21:00:00,UST/USD,1.006,1.006,1.005,1.005,397.50392,399.4914396
1646942400000,2022-03-10 20:00:00,UST/USD,1.006,1.007,1.004,1.006,4792.819269,4821.576184613999
1646938800000,2022-03-10 19:00:00,UST/USD,1.004,1.007,1.004,1.006,11397.285083,11465.668793498
1646935200000,2022-03-10 18:00:00,UST/USD,1.006,1.006,1.004,1.004,9197.472736,9234.262626943999
1646931600000,2022-03-10 17:00:00,UST/USD,1.004,1.006,1.004,1.006,7691.746523,7737.897002138
1646928000000,2022-03-10 16:00:00,UST/USD,1.006,1.006,1.004,1.004,16461.212012,16527.056860048
1646924400000,2022-03-10 15:00:00,UST/USD,1.006,1.008,1.005,1.006,16002.771931,16098.788562586
1646920800000,2022-03-10 14:00:00,UST/USD,1.004,1.006,1.004,1.006,16026.094708,16122.251276248
1646917200000,2022-03-10 13:00:00,UST/USD,1.005,1.005,1.004,1.004,21374.000563,21459.496565252
1646913600000,2022-03-10 12:00:00,UST/USD,1.004,1.005,1.004,1.005,20.798813,20.902807064999998
1646910000000,2022-03-10 11:00:00,UST/USD,1.005,1.006,1.004,1.004,15860.941594,15924.385360376
1646906400000,2022-03-10 10:00:00,UST/USD,1.005,1.006,1.004,1.005,10119.176531,10169.772413654999
1646902800000,2022-03-10 09:00:00,UST/USD,1.005,1.006,1.004,1.005,113997.575879,114567.56375839499
1646899200000,2022-03-10 08:00:00,UST/USD,1.005,1.006,1.004,1.005,105231.61832,105757.77641159999
1646895600000,2022-03-10 07:00:00,UST/USD,1.005,1.005,1.004,1.005,2304.086127,2315.6065576349997
1646892000000,2022-03-10 06:00:00,UST/USD,1.005,1.005,1.004,1.005,16.096592,16.17707496
1646888400000,2022-03-10 05:00:00,UST/USD,1.004,1.005,1.004,1.005,1983.464868,1993.3821923399998
1646884800000,2022-03-10 04:00:00,UST/USD,1.005,1.006,1.004,1.004,1256.55673,1261.58295692
1646881200000,2022-03-10 03:00:00,UST/USD,1.005,1.005,1.004,1.005,68579.81649,68922.71557244999
1646877600000,2022-03-10 02:00:00,UST/USD,1.005,1.005,1.004,1.005,28515.098223,28657.673714114997
1646874000000,2022-03-10 01:00:00,UST/USD,1.005,1.005,1.004,1.005,58938.344151,59233.03587175499
1646870400000,2022-03-10 00:00:00,UST/USD,1.005,1.005,1.003,1.005,103132.494068,103648.15653833999
1646866800000,2022-03-09 23:00:00,UST/USD,1.005,1.005,1.004,1.005,11659.229719,11717.525867594999
1646863200000,2022-03-09 22:00:00,UST/USD,1.005,1.005,1.004,1.005,14154.711972,14225.485531859998
1646859600000,2022-03-09 21:00:00,UST/USD,1.005,1.005,1.004,1.005,54127.870186,54398.509536929996
1646856000000,2022-03-09 20:00:00,UST/USD,1.004,1.005,1.004,1.005,7838.581319,7877.774225594999
1646852400000,2022-03-09 19:00:00,UST/USD,1.005,1.005,1.004,1.004,19702.994701,19781.806679803998
1646848800000,2022-03-09 18:00:00,UST/USD,1.006,1.006,1.004,1.005,41571.278771,41779.13516485499
1646845200000,2022-03-09 17:00:00,UST/USD,1.006,1.007,1.005,1.006,17893.728178,18001.090547068
1646841600000,2022-03-09 16:00:00,UST/USD,1.005,1.009,1.004,1.006,133245.796536,134045.271315216
1646838000000,2022-03-09 15:00:00,UST/USD,1.003,1.005,1.003,1.005,241188.93662,242394.88130309997
1646834400000,2022-03-09 14:00:00,UST/USD,1.004,1.004,1.003,1.003,11993.890756,12029.872428268
1646830800000,2022-03-09 13:00:00,UST/USD,1.004,1.004,1.003,1.004,23356.89384,23450.321415360002
1646827200000,2022-03-09 12:00:00,UST/USD,1.004,1.004,1.003,1.004,1165.904475,1170.5680929
1646823600000,2022-03-09 11:00:00,UST/USD,1.004,1.004,1.004,1.004,490.800128,492.763328512
1646820000000,2022-03-09 10:00:00,UST/USD,1.004,1.004,1.003,1.004,3500.652055,3514.65466322
1646816400000,2022-03-09 09:00:00,UST/USD,1.004,1.004,1.004,1.004,3580.292631,3594.613801524
1646812800000,2022-03-09 08:00:00,UST/USD,1.005,1.005,1.004,1.004,53564.525942,53778.784045768
1646809200000,2022-03-09 07:00:00,UST/USD,1.005,1.005,1.005,1.005,14248.872566,14320.116928829999
1646805600000,2022-03-09 06:00:00,UST/USD,1.005,1.005,1.004,1.005,2451.496623,2463.7541061149996
1646802000000,2022-03-09 05:00:00,UST/USD,1.005,1.005,1.004,1.005,14280.949875,14352.354624374999
1646798400000,2022-03-09 04:00:00,UST/USD,1.005,1.005,1.004,1.005,1248.412508,1254.6545705399997
1646794800000,2022-03-09 03:00:00,UST/USD,1.005,1.005,1.003,1.005,14083.786716,14154.205649579999
1646791200000,2022-03-09 02:00:00,UST/USD,1.005,1.005,1.004,1.005,4668.646895,4691.990129475
1646787600000,2022-03-09 01:00:00,UST/USD,1.006,1.006,1.004,1.005,73435.051512,73802.22676956
1646784000000,2022-03-09 00:00:00,UST/USD,1.006,1.006,1.005,1.006,45261.555238,45533.124569428
1646780400000,2022-03-08 23:00:00,UST/USD,1.005,1.007,1.005,1.006,28472.926158,28643.763714948
1646776800000,2022-03-08 22:00:00,UST/USD,1.005,1.005,1.004,1.005,4380.694529,4402.598001645
1646773200000,2022-03-08 21:00:00,UST/USD,1.005,1.005,1.004,1.005,19207.961472,19304.001279359996
1646769600000,2022-03-08 20:00:00,UST/USD,1.004,1.005,1.003,1.005,10382.85298,10434.767244899998
1646766000000,2022-03-08 19:00:00,UST/USD,1.005,1.005,1.003,1.004,8497.405062,8531.394682248
1646762400000,2022-03-08 18:00:00,UST/USD,1.005,1.005,1.003,1.005,73752.096231,74120.856712155
1646758800000,2022-03-08 17:00:00,UST/USD,1.006,1.006,1.004,1.005,74521.226413,74893.83254506499
1646755200000,2022-03-08 16:00:00,UST/USD,1.005,1.006,1.005,1.006,66730.584541,67130.96804824601
1646751600000,2022-03-08 15:00:00,UST/USD,1.005,1.01,1.004,1.005,209927.538771,210977.17646485497
1646748000000,2022-03-08 14:00:00,UST/USD,1.005,1.006,1.004,1.005,124249.709289,124870.95783544499
1646744400000,2022-03-08 13:00:00,UST/USD,1.005,1.006,1.004,1.005,17775.514713,17864.392286565
1646740800000,2022-03-08 12:00:00,UST/USD,1.004,1.005,1.004,1.005,1399.245407,1406.2416340349998
1646737200000,2022-03-08 11:00:00,UST/USD,1.005,1.005,1.004,1.004,275.234576,276.335514304
1646733600000,2022-03-08 10:00:00,UST/USD,1.005,1.006,1.005,1.005,2928.432081,2943.0742414049996
1646730000000,2022-03-08 09:00:00,UST/USD,1.005,1.006,1.005,1.005,1857.53291,1866.8205745499997
1646726400000,2022-03-08 08:00:00,UST/USD,1.005,1.005,1.005,1.005,11.510978,11.568532889999998
1646722800000,2022-03-08 07:00:00,UST/USD,1.005,1.007,1.003,1.005,54508.366084,54780.90791441999
1646719200000,2022-03-08 06:00:00,UST/USD,1.005,1.006,1.003,1.005,2531.494678,2544.1521513899997
1646715600000,2022-03-08 05:00:00,UST/USD,1.004,1.009,1.004,1.005,281579.452325,282987.349586625
1646712000000,2022-03-08 04:00:00,UST/USD,1.003,1.004,1.003,1.004,1615.667291,1622.129960164
1646708400000,2022-03-08 03:00:00,UST/USD,1.003,1.004,1.003,1.003,4989.641133,5004.610056398999
1646704800000,2022-03-08 02:00:00,UST/USD,1.005,1.007,1.003,1.003,16854.463306,16905.026695918
1646701200000,2022-03-08 01:00:00,UST/USD,1.005,1.007,1.005,1.005,66374.125046,66705.99567122999
1646697600000,2022-03-08 00:00:00,UST/USD,1.004,1.006,1.004,1.005,612.274195,615.3355659749999
1646694000000,2022-03-07 23:00:00,UST/USD,1.004,1.006,1.004,1.004,32857.342297,32988.771666188004
1646690400000,2022-03-07 22:00:00,UST/USD,1.005,1.005,1.004,1.004,1191.119603,1195.8840814120001
1646686800000,2022-03-07 21:00:00,UST/USD,1.005,1.006,1.004,1.005,7115.121927,7150.697536635
1646683200000,2022-03-07 20:00:00,UST/USD,1.005,1.007,1.003,1.005,205543.686009,206571.40443904497
1646679600000,2022-03-07 19:00:00,UST/USD,1.005,1.005,1.003,1.005,483.302231,485.718742155
1646676000000,2022-03-07 18:00:00,UST/USD,1.005,1.006,1.003,1.005,9266.510577,9312.843129884997
1646672400000,2022-03-07 17:00:00,UST/USD,1.005,1.006,1.003,1.005,18037.372198,18127.55905899
1646668800000,2022-03-07 16:00:00,UST/USD,1.004,1.006,1.003,1.005,15988.464007,16068.406327034998
1646665200000,2022-03-07 15:00:00,UST/USD,1.004,1.004,1.003,1.004,48635.850573,48830.393975292005
1646661600000,2022-03-07 14:00:00,UST/USD,1.004,1.004,1.002,1.004,79641.776927,79960.344034708
1646658000000,2022-03-07 13:00:00,UST/USD,1.003,1.004,1.003,1.004,732.15556,735.08418224
1646654400000,2022-03-07 12:00:00,UST/USD,1.003,1.004,1.003,1.003,2206.858927,2213.479503781
1646650800000,2022-03-07 11:00:00,UST/USD,1.004,1.004,1.003,1.003,0.595107,0.596892321
1646647200000,2022-03-07 10:00:00,UST/USD,1.004,1.004,1.004,1.004,0.0,0.0
1646643600000,2022-03-07 09:00:00,UST/USD,1.004,1.004,1.004,1.004,14810.300803,14869.542006212
1646640000000,2022-03-07 08:00:00,UST/USD,1.004,1.004,1.003,1.004,9248.457863,9285.451694452
1646636400000,2022-03-07 07:00:00,UST/USD,1.004,1.004,1.004,1.004,95.175325,95.5560263
1646632800000,2022-03-07 06:00:00,UST/USD,1.004,1.004,1.003,1.004,246.620096,247.606576384
1646629200000,2022-03-07 05:00:00,UST/USD,1.004,1.004,1.004,1.004,45619.72022,45802.19910088
1646625600000,2022-03-07 04:00:00,UST/USD,1.004,1.004,1.004,1.004,1944.335941,1952.1132847640001
1646622000000,2022-03-07 03:00:00,UST/USD,1.004,1.004,1.003,1.004,2711.592037,2722.4384051479997
1646618400000,2022-03-07 02:00:00,UST/USD,1.003,1.004,1.003,1.004,6707.62927,6734.459787080001
1646614800000,2022-03-07 01:00:00,UST/USD,1.003,1.004,1.003,1.003,3633.401816,3644.302021448
1646611200000,2022-03-07 00:00:00,UST/USD,1.004,1.004,1.003,1.003,5770.575369,5787.887095106999
1646607600000,2022-03-06 23:00:00,UST/USD,1.004,1.004,1.003,1.004,317.272919,318.542010676
1646604000000,2022-03-06 22:00:00,UST/USD,1.004,1.004,1.003,1.004,603910.333395,606325.97472858
1646600400000,2022-03-06 21:00:00,UST/USD,1.003,1.01,1.003,1.004,149343.80173,149941.17693692
1646596800000,2022-03-06 20:00:00,UST/USD,1.004,1.01,1.003,1.003,199407.601079,200005.82388223696
1646593200000,2022-03-06 19:00:00,UST/USD,1.004,1.004,1.003,1.004,21562.785039,21649.036179156
1646589600000,2022-03-06 18:00:00,UST/USD,1.004,1.004,1.003,1.004,488.584307,490.538644228
1646586000000,2022-03-06 17:00:00,UST/USD,1.005,1.005,1.003,1.004,426.313442,428.018695768
1646582400000,2022-03-06 16:00:00,UST/USD,1.004,1.006,1.003,1.005,14998.306872,15073.298406359998
1646578800000,2022-03-06 15:00:00,UST/USD,1.003,1.004,1.003,1.004,172.880815,173.57233826
1646575200000,2022-03-06 14:00:00,UST/USD,1.004,1.004,1.003,1.003,3570.626694,3581.3385740819995
1646571600000,2022-03-06 13:00:00,UST/USD,1.005,1.005,1.004,1.004,2672.646545,2683.33713118
1646568000000,2022-03-06 12:00:00,UST/USD,1.003,1.005,1.003,1.005,770.248121,774.0993616049999
1646564400000,2022-03-06 11:00:00,UST/USD,1.003,1.005,1.003,1.003,1187.62303,1191.1858990899998
1646560800000,2022-03-06 10:00:00,UST/USD,1.004,1.006,1.003,1.003,61110.207616,61293.53823884799
1646557200000,2022-03-06 09:00:00,UST/USD,1.004,1.004,1.003,1.004,906.944007,910.571783028
1646553600000,2022-03-06 08:00:00,UST/USD,1.004,1.004,1.003,1.004,15100.39301,15160.79458204
1646550000000,2022-03-06 07:00:00,UST/USD,1.004,1.004,1.003,1.004,5681.208822,5703.933657287999
1646546400000,2022-03-06 06:00:00,UST/USD,1.004,1.004,1.004,1.004,5874.105387,5897.601808548
1646542800000,2022-03-06 05:00:00,UST/USD,1.003,1.004,1.003,1.004,6011.662673,6035.709323692
1646539200000,2022-03-06 04:00:00,UST/USD,1.004,1.004,1.003,1.003,17839.873498,17893.393118493997
1646535600000,2022-03-06 03:00:00,UST/USD,1.004,1.004,1.003,1.004,18280.954505,18354.078323020003
1646532000000,2022-03-06 02:00:00,UST/USD,1.004,1.004,1.003,1.004,2136.966571,2145.514437284
1646528400000,2022-03-06 01:00:00,UST/USD,1.004,1.004,1.004,1.004,2253.272226,2262.285314904
1646524800000,2022-03-06 00:00:00,UST/USD,1.004,1.004,1.003,1.004,305.910721,307.13436388400004
1646521200000,2022-03-05 23:00:00,UST/USD,1.003,1.006,1.003,1.004,55853.560472,56076.974713888
1646517600000,2022-03-05 22:00:00,UST/USD,1.004,1.004,1.003,1.003,6094.932615,6113.217412844999
1646514000000,2022-03-05 21:00:00,UST/USD,1.004,1.007,1.004,1.004,485695.695056,487638.477836224
1646510400000,2022-03-05 20:00:00,UST/USD,1.005,1.006,1.004,1.004,65390.171965,65651.73265286
1646506800000,2022-03-05 19:00:00,UST/USD,1.005,1.006,1.004,1.005,11185.893185,11241.822650925
1646503200000,2022-03-05 18:00:00,UST/USD,1.005,1.005,1.004,1.005,748.770103,752.5139535149999
1646499600000,2022-03-05 17:00:00,UST/USD,1.004,1.007,1.004,1.005,146857.861105,147592.15041052498
1646496000000,2022-03-05 16:00:00,UST/USD,1.004,1.005,1.002,1.004,39979.28464,40139.20177856
1646492400000,2022-03-05 15:00:00,UST/USD,1.003,1.006,1.002,1.004,104029.342241,104445.459609964
1646488800000,2022-03-05 14:00:00,UST/USD,1.005,1.005,1.003,1.003,27.017878,27.098931633999996
