https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USD
1649718000000,2022-04-11 23:00:00,LUNA/USD,82.26,82.94,81.85,82.51,1878.346296,154982.35288296
1649714400000,2022-04-11 22:00:00,LUNA/USD,81.44,82.96,80.98,82.26,4463.652819,367180.08089094004
1649710800000,2022-04-11 21:00:00,LUNA/USD,82.91,83.13,80.77,81.44,3236.975395,263619.27616879996
1649707200000,2022-04-11 20:00:00,LUNA/USD,85.82,86.01,82.62,82.91,16742.803236,1388145.81629676
1649703600000,2022-04-11 19:00:00,LUNA/USD,86.69,86.99,85.18,85.82,6134.746824,526483.97243568
1649700000000,2022-04-11 18:00:00,LUNA/USD,86.36,86.89,85.78,86.69,3366.394689,291832.75558941
1649696400000,2022-04-11 17:00:00,LUNA/USD,86.06,86.8,85.46,86.36,2838.264275,245112.502789
1649692800000,2022-04-11 16:00:00,LUNA/USD,85.65,86.68,84.68,86.06,1705.769962,146798.56292972
1649689200000,2022-04-11 15:00:00,LUNA/USD,85.65,86.73,85.62,85.65,1736.06063,148693.5929595
1649685600000,2022-04-11 14:00:00,LUNA/USD,86.93,87.32,85.65,85.65,1242.069806,106383.2788839
1649682000000,2022-04-11 13:00:00,LUNA/USD,86.55,87.39,85.49,86.93,2646.669973,230075.02075289
1649678400000,2022-04-11 12:00:00,LUNA/USD,86.55,87.64,86.27,86.55,2493.259385,215791.59977174998
1649674800000,2022-04-11 11:00:00,LUNA/USD,86.03,86.96,85.39,86.55,1442.916169,124884.39442695
1649671200000,2022-04-11 10:00:00,LUNA/USD,84.63,86.38,84.48,86.03,2348.893616,202075.31778448
1649667600000,2022-04-11 09:00:00,LUNA/USD,88.36,88.4,84.57,84.63,6116.139574,517608.89214762
1649664000000,2022-04-11 08:00:00,LUNA/USD,88.9,89.1,87.84,88.36,978.771311,86484.23303996
1649660400000,2022-04-11 07:00:00,LUNA/USD,88.65,88.93,88.12,88.9,319.222061,28378.841222900002
1649656800000,2022-04-11 06:00:00,LUNA/USD,88.28,88.88,87.74,88.65,353.962665,31378.790252250004
1649653200000,2022-04-11 05:00:00,LUNA/USD,88.94,89.15,88.25,88.28,547.401446,48324.599652879995
1649649600000,2022-04-11 04:00:00,LUNA/USD,88.01,89.08,87.41,88.94,2609.828857,232118.17854157998
1649646000000,2022-04-11 03:00:00,LUNA/USD,88.31,88.46,86.69,88.01,7128.233105,627355.79557105
1649642400000,2022-04-11 02:00:00,LUNA/USD,90.94,90.94,87.85,88.31,6371.633903,562678.9899739301
1649638800000,2022-04-11 01:00:00,LUNA/USD,90.92,91.98,90.74,90.94,925.600688,84174.12656671999
1649635200000,2022-04-11 00:00:00,LUNA/USD,91.9,92.1,90.19,90.92,2301.834436,209282.78692112002
1649631600000,2022-04-10 23:00:00,LUNA/USD,93.16,93.75,91.44,91.9,2397.095696,220293.0944624
1649628000000,2022-04-10 22:00:00,LUNA/USD,93.83,94.42,92.37,93.16,7796.849705,726354.5185177999
1649624400000,2022-04-10 21:00:00,LUNA/USD,95.74,95.86,93.83,93.83,1559.193766,146299.15106378
1649620800000,2022-04-10 20:00:00,LUNA/USD,95.88,96.56,95.67,95.74,555.02911,53138.486991399994
1649617200000,2022-04-10 19:00:00,LUNA/USD,95.87,96.22,95.68,95.88,457.919747,43905.34534235999
1649613600000,2022-04-10 18:00:00,LUNA/USD,95.95,96.86,95.86,95.87,913.336936,87561.61205432001
1649610000000,2022-04-10 17:00:00,LUNA/USD,94.79,96.92,94.62,95.95,7062.332294,677630.7836093
1649606400000,2022-04-10 16:00:00,LUNA/USD,94.27,94.79,93.87,94.79,969.839392,91931.07596768001
1649602800000,2022-04-10 15:00:00,LUNA/USD,93.71,94.35,93.46,94.27,746.752379,70396.34676833
1649599200000,2022-04-10 14:00:00,LUNA/USD,93.11,94.02,93.11,93.71,390.512746,36594.949427659994
1649595600000,2022-04-10 13:00:00,LUNA/USD,93.0,93.45,92.46,93.11,1610.749992,149976.93175512
1649592000000,2022-04-10 12:00:00,LUNA/USD,93.79,94.42,92.97,93.0,1176.713523,109434.357639
1649588400000,2022-04-10 11:00:00,LUNA/USD,93.92,94.46,93.48,93.79,1565.198385,146799.95652915
1649584800000,2022-04-10 10:00:00,LUNA/USD,93.48,93.94,93.18,93.92,2721.792013,255630.70586096004
1649581200000,2022-04-10 09:00:00,LUNA/USD,94.63,94.72,93.29,93.48,526.264528,49195.20807744001
1649577600000,2022-04-10 08:00:00,LUNA/USD,94.28,95.04,93.96,94.63,200.970698,19017.857151739998
1649574000000,2022-04-10 07:00:00,LUNA/USD,95.22,95.24,94.22,94.28,388.963075,36671.438711
1649570400000,2022-04-10 06:00:00,LUNA/USD,95.01,95.26,94.6,95.22,740.566411,70516.73365542
1649566800000,2022-04-10 05:00:00,LUNA/USD,95.76,95.82,94.96,95.01,529.357815,50294.28600315
1649563200000,2022-04-10 04:00:00,LUNA/USD,96.0,96.07,95.51,95.76,2350.578333,225091.38116808
1649559600000,2022-04-10 03:00:00,LUNA/USD,96.44,96.73,96.0,96.0,2159.688632,207330.108672
1649556000000,2022-04-10 02:00:00,LUNA/USD,96.1,96.44,95.63,96.44,740.648181,71428.11057564
1649552400000,2022-04-10 01:00:00,LUNA/USD,96.24,96.73,96.07,96.1,505.00914,48531.378354
1649548800000,2022-04-10 00:00:00,LUNA/USD,97.48,97.5,96.19,96.24,1117.507273,107548.89995351998
1649545200000,2022-04-09 23:00:00,LUNA/USD,95.05,97.49,94.84,97.48,4513.7559,440000.925132
1649541600000,2022-04-09 22:00:00,LUNA/USD,95.35,95.61,94.94,95.05,561.335823,53354.96997615
1649538000000,2022-04-09 21:00:00,LUNA/USD,94.99,96.24,94.98,95.35,674.253219,64290.04443164999
1649534400000,2022-04-09 20:00:00,LUNA/USD,94.0,95.3,93.99,94.99,1332.959569,126617.82945931
1649530800000,2022-04-09 19:00:00,LUNA/USD,93.84,94.11,93.61,94.0,572.267403,53793.135881999995
1649527200000,2022-04-09 18:00:00,LUNA/USD,94.3,94.52,93.32,93.84,1315.857375,123480.05607
1649523600000,2022-04-09 17:00:00,LUNA/USD,93.77,94.7,93.54,94.3,869.264929,81971.6828047
1649520000000,2022-04-09 16:00:00,LUNA/USD,93.07,94.38,92.91,93.77,1319.577133,123736.74776140999
1649516400000,2022-04-09 15:00:00,LUNA/USD,94.41,94.49,92.92,93.07,1608.502481,149703.32590666998
1649512800000,2022-04-09 14:00:00,LUNA/USD,96.0,96.0,94.05,94.41,1732.012518,163519.30182438
1649509200000,2022-04-09 13:00:00,LUNA/USD,95.1,96.82,94.64,96.0,4867.945819,467322.79862399993
1649505600000,2022-04-09 12:00:00,LUNA/USD,94.77,95.28,94.34,95.1,530.282086,50429.8263786
1649502000000,2022-04-09 11:00:00,LUNA/USD,94.82,95.07,94.59,94.77,634.216126,60104.66226102
1649498400000,2022-04-09 10:00:00,LUNA/USD,94.88,94.88,93.76,94.82,445.384942,42231.40020044
1649494800000,2022-04-09 09:00:00,LUNA/USD,95.13,95.13,94.28,94.88,234.914647,22288.70170736
1649491200000,2022-04-09 08:00:00,LUNA/USD,95.2,95.51,94.64,95.13,1373.523327,130663.27409751
1649487600000,2022-04-09 07:00:00,LUNA/USD,93.74,95.46,93.74,95.2,6275.64802,597441.691504
1649484000000,2022-04-09 06:00:00,LUNA/USD,94.84,94.91,93.48,93.74,1450.996386,136016.40122364
1649480400000,2022-04-09 05:00:00,LUNA/USD,93.88,94.87,93.81,94.84,635.395914,60260.948483759996
1649476800000,2022-04-09 04:00:00,LUNA/USD,93.01,94.66,92.82,93.88,7300.373113,685359.02784844
1649473200000,2022-04-09 03:00:00,LUNA/USD,93.66,94.0,92.21,93.01,6159.890205,572931.38796705
1649469600000,2022-04-09 02:00:00,LUNA/USD,94.83,95.69,93.45,93.66,6512.395012,609950.91682392
1649466000000,2022-04-09 01:00:00,LUNA/USD,95.67,95.97,94.46,94.83,1759.250533,166829.72804438998
1649462400000,2022-04-09 00:00:00,LUNA/USD,94.59,95.72,94.39,95.67,2454.050586,234779.01956262
1649458800000,2022-04-08 23:00:00,LUNA/USD,94.39,94.75,93.49,94.59,5846.375856,553008.69221904
1649455200000,2022-04-08 22:00:00,LUNA/USD,94.47,95.24,93.02,94.39,7851.070048,741062.50183072
1649451600000,2022-04-08 21:00:00,LUNA/USD,96.55,96.77,94.46,94.47,2967.088827,280300.88148669
1649448000000,2022-04-08 20:00:00,LUNA/USD,96.82,97.52,95.58,96.55,1776.768106,171546.9606343
1649444400000,2022-04-08 19:00:00,LUNA/USD,97.72,98.32,96.53,96.82,599.542659,58047.72024437999
1649440800000,2022-04-08 18:00:00,LUNA/USD,98.13,98.28,96.25,97.72,3949.355817,385931.05043724
1649437200000,2022-04-08 17:00:00,LUNA/USD,98.62,98.88,96.65,98.13,10086.267581,989765.43772353
1649433600000,2022-04-08 16:00:00,LUNA/USD,100.28,100.71,98.33,98.62,2721.823963,268426.27923106
1649430000000,2022-04-08 15:00:00,LUNA/USD,100.34,101.76,99.91,100.28,2417.582026,242435.12556728002
1649426400000,2022-04-08 14:00:00,LUNA/USD,98.72,100.92,98.7,100.34,9756.471233,978964.3235192201
1649422800000,2022-04-08 13:00:00,LUNA/USD,98.41,99.7,97.61,98.72,3149.10806,310879.9476832
1649419200000,2022-04-08 12:00:00,LUNA/USD,99.83,100.22,97.83,98.41,6582.357526,647769.8041336599
1649415600000,2022-04-08 11:00:00,LUNA/USD,101.74,101.74,99.5,99.83,4214.054993,420689.10995118995
1649412000000,2022-04-08 10:00:00,LUNA/USD,102.35,102.53,101.37,101.74,668.813234,68045.05842716
1649408400000,2022-04-08 09:00:00,LUNA/USD,102.95,103.26,101.9,102.35,744.054708,76153.9993638
1649404800000,2022-04-08 08:00:00,LUNA/USD,103.4,103.98,102.56,102.95,1007.774701,103750.40546795001
1649401200000,2022-04-08 07:00:00,LUNA/USD,103.93,103.98,101.89,103.4,1343.831661,138952.19374740002
1649397600000,2022-04-08 06:00:00,LUNA/USD,105.11,105.48,103.69,103.93,788.736521,81973.38662753001
1649394000000,2022-04-08 05:00:00,LUNA/USD,105.97,106.07,105.03,105.11,3455.882809,363247.84205399
1649390400000,2022-04-08 04:00:00,LUNA/USD,106.18,106.58,105.63,105.97,774.855617,82111.44973349001
1649386800000,2022-04-08 03:00:00,LUNA/USD,105.44,106.37,105.44,106.18,3518.540436,373598.62349448004
1649383200000,2022-04-08 02:00:00,LUNA/USD,105.37,105.98,105.12,105.44,2961.749878,312286.90713632
1649379600000,2022-04-08 01:00:00,LUNA/USD,104.23,105.39,103.96,105.37,1539.33045,162199.2495165
1649376000000,2022-04-08 00:00:00,LUNA/USD,103.52,104.92,103.21,104.23,3293.70355,343302.7210165
1649372400000,2022-04-07 23:00:00,LUNA/USD,103.5,104.55,103.14,103.52,3418.722189,353906.12100528
1649368800000,2022-04-07 22:00:00,LUNA/USD,101.96,103.64,101.76,103.5,4811.789195,498020.18168250006
1649365200000,2022-04-07 21:00:00,LUNA/USD,101.85,102.36,100.37,101.96,5806.32096,592012.4850815999
1649361600000,2022-04-07 20:00:00,LUNA/USD,102.09,102.9,101.72,101.85,1732.265935,176431.28547975
1649358000000,2022-04-07 19:00:00,LUNA/USD,103.87,104.06,102.09,102.09,4804.818141,490523.88401469
1649354400000,2022-04-07 18:00:00,LUNA/USD,104.67,105.02,103.87,103.87,2080.543849,216106.08959563004
1649350800000,2022-04-07 17:00:00,LUNA/USD,104.83,105.43,104.09,104.67,3690.079985,386240.67202995
1649347200000,2022-04-07 16:00:00,LUNA/USD,103.44,104.84,103.36,104.83,3563.670207,373579.54779981
1649343600000,2022-04-07 15:00:00,LUNA/USD,102.7,103.49,101.45,103.44,4019.595093,415786.91641992
1649340000000,2022-04-07 14:00:00,LUNA/USD,105.21,105.69,102.51,102.7,10474.158215,1075696.0486805
1649336400000,2022-04-07 13:00:00,LUNA/USD,105.5,105.81,104.39,105.21,3208.209311,337535.70161031
1649332800000,2022-04-07 12:00:00,LUNA/USD,106.55,106.97,105.5,105.5,2015.805488,212667.478984
1649329200000,2022-04-07 11:00:00,LUNA/USD,105.76,107.04,105.18,106.55,1586.678955,169060.64265525
1649325600000,2022-04-07 10:00:00,LUNA/USD,106.7,106.73,105.0,105.76,2220.026375,234789.98942
1649322000000,2022-04-07 09:00:00,LUNA/USD,108.29,108.29,106.05,106.7,821.602965,87665.03636550001
1649318400000,2022-04-07 08:00:00,LUNA/USD,109.0,109.31,107.97,108.29,635.162656,68781.76401824
1649314800000,2022-04-07 07:00:00,LUNA/USD,108.7,109.39,108.55,109.0,629.370053,68601.335777
1649311200000,2022-04-07 06:00:00,LUNA/USD,108.26,108.74,107.67,108.7,401.705969,43665.4388303
1649307600000,2022-04-07 05:00:00,LUNA/USD,108.87,108.87,107.41,108.26,4037.728363,437124.47257838
1649304000000,2022-04-07 04:00:00,LUNA/USD,108.26,109.41,108.17,108.87,3326.8945,362199.004215
1649300400000,2022-04-07 03:00:00,LUNA/USD,108.67,108.89,107.65,108.26,1049.489555,113617.73922430002
1649296800000,2022-04-07 02:00:00,LUNA/USD,108.8,108.92,107.4,108.67,3911.840678,425099.72647826
1649293200000,2022-04-07 01:00:00,LUNA/USD,107.51,109.18,107.47,108.8,1684.620944,183286.7587072
1649289600000,2022-04-07 00:00:00,LUNA/USD,108.2,109.57,106.48,107.51,3929.360729,422445.57197479
1649286000000,2022-04-06 23:00:00,LUNA/USD,107.04,108.75,106.4,108.2,890.220728,96321.88276960001
1649282400000,2022-04-06 22:00:00,LUNA/USD,107.97,108.28,106.99,107.04,412.714871,44176.999791840004
1649278800000,2022-04-06 21:00:00,LUNA/USD,108.98,109.15,107.42,107.97,1166.870297,125986.98596708999
1649275200000,2022-04-06 20:00:00,LUNA/USD,109.18,109.85,108.8,108.98,1665.195632,181473.01997536
1649271600000,2022-04-06 19:00:00,LUNA/USD,110.08,110.09,108.6,109.18,958.356962,104633.41311116
1649268000000,2022-04-06 18:00:00,LUNA/USD,108.35,110.85,106.6,110.08,7428.410452,817719.42255616
1649264400000,2022-04-06 17:00:00,LUNA/USD,107.0,108.71,105.58,108.35,3832.94954,415300.082659
1649260800000,2022-04-06 16:00:00,LUNA/USD,107.9,108.56,106.28,107.0,2334.562128,249798.147696
1649257200000,2022-04-06 15:00:00,LUNA/USD,109.02,109.02,107.89,107.9,175.383554,18923.8854766
1649253600000,2022-04-06 14:00:00,LUNA/USD,109.9,110.61,108.67,109.02,1960.521312,213736.03343424
1649250000000,2022-04-06 13:00:00,LUNA/USD,111.13,112.02,109.5,109.9,8002.095737,879430.3214963
1649246400000,2022-04-06 12:00:00,LUNA/USD,112.6,112.85,111.1,111.13,1821.647648,202439.70312223997
1649242800000,2022-04-06 11:00:00,LUNA/USD,112.53,113.07,111.48,112.6,2855.434764,321521.9544264
1649239200000,2022-04-06 10:00:00,LUNA/USD,115.24,115.24,112.37,112.53,1183.36252,133163.7843756
1649235600000,2022-04-06 09:00:00,LUNA/USD,115.81,115.84,113.59,115.24,4382.394366,505027.12673784
1649232000000,2022-04-06 08:00:00,LUNA/USD,117.93,117.93,115.66,115.81,1818.413242,210590.43755602
1649228400000,2022-04-06 07:00:00,LUNA/USD,117.46,118.24,117.01,117.93,1963.923551,231605.50436943
1649224800000,2022-04-06 06:00:00,LUNA/USD,117.12,117.5,116.45,117.46,644.50395,75703.433967
1649221200000,2022-04-06 05:00:00,LUNA/USD,117.14,117.83,116.9,117.12,607.646687,71167.57998144001
1649217600000,2022-04-06 04:00:00,LUNA/USD,116.65,117.54,116.4,117.14,3107.246782,363982.88804348
1649214000000,2022-04-06 03:00:00,LUNA/USD,116.11,117.23,115.63,116.65,1717.026338,200291.1223277
1649210400000,2022-04-06 02:00:00,LUNA/USD,116.89,117.63,116.05,116.11,900.725322,104583.21713742
1649206800000,2022-04-06 01:00:00,LUNA/USD,117.25,118.09,116.52,116.89,1489.710771,174132.29202219
1649203200000,2022-04-06 00:00:00,LUNA/USD,116.22,117.6,112.98,117.25,4606.104727,540065.77924075
1649199600000,2022-04-05 23:00:00,LUNA/USD,116.66,117.23,115.75,116.22,1622.622092,188581.13953224002
1649196000000,2022-04-05 22:00:00,LUNA/USD,116.87,117.48,116.4,116.66,958.396454,111806.53032363999
1649192400000,2022-04-05 21:00:00,LUNA/USD,115.0,117.04,114.92,116.87,759.481665,88760.62218855001
1649188800000,2022-04-05 20:00:00,LUNA/USD,115.52,116.04,114.52,115.0,1362.851995,156727.979425
1649185200000,2022-04-05 19:00:00,LUNA/USD,115.89,116.02,113.87,115.52,3106.010996,358806.39025791996
1649181600000,2022-04-05 18:00:00,LUNA/USD,115.6,116.3,115.52,115.89,2386.8689,276614.236821
1649178000000,2022-04-05 17:00:00,LUNA/USD,115.65,116.41,115.58,115.6,512.039692,59191.78839519999
1649174400000,2022-04-05 16:00:00,LUNA/USD,115.98,117.48,114.7,115.65,3450.387122,399037.27065930003
1649170800000,2022-04-05 15:00:00,LUNA/USD,116.6,117.03,115.93,115.98,1089.412501,126350.06186598001
1649167200000,2022-04-05 14:00:00,LUNA/USD,117.79,118.04,116.15,116.6,2502.739727,291819.4521682
1649163600000,2022-04-05 13:00:00,LUNA/USD,117.99,118.57,117.23,117.79,818.404869,96399.90951951
1649160000000,2022-04-05 12:00:00,LUNA/USD,118.95,119.49,117.68,117.99,4004.084196,472441.89428604
1649156400000,2022-04-05 11:00:00,LUNA/USD,117.56,119.4,117.01,118.95,5365.090499,638177.51485605
1649152800000,2022-04-05 10:00:00,LUNA/USD,115.44,117.6,115.1,117.56,2454.961227,288605.24184612
1649149200000,2022-04-05 09:00:00,LUNA/USD,116.02,116.28,115.24,115.44,906.002041,104588.87561304
1649145600000,2022-04-05 08:00:00,LUNA/USD,116.03,116.34,115.7,116.02,362.115752,42012.66954703999
1649142000000,2022-04-05 07:00:00,LUNA/USD,115.87,116.27,115.62,116.03,1940.649301,225173.53839503
1649138400000,2022-04-05 06:00:00,LUNA/USD,116.08,116.55,115.77,115.87,480.052333,55623.66382471
1649134800000,2022-04-05 05:00:00,LUNA/USD,116.64,116.93,116.08,116.08,920.105098,106805.79977584
1649131200000,2022-04-05 04:00:00,LUNA/USD,116.09,116.98,115.96,116.64,1701.667499,198482.49708335998
1649127600000,2022-04-05 03:00:00,LUNA/USD,115.87,116.39,115.75,116.09,1581.323003,183575.78741827
1649124000000,2022-04-05 02:00:00,LUNA/USD,116.1,116.48,115.08,115.87,1313.726183,152221.45282421
1649120400000,2022-04-05 01:00:00,LUNA/USD,117.22,117.61,115.69,116.1,3595.375716,417423.1206276
1649116800000,2022-04-05 00:00:00,LUNA/USD,116.42,118.51,115.6,117.22,2769.325813,324620.37179986
1649113200000,2022-04-04 23:00:00,LUNA/USD,116.85,117.69,115.87,116.42,3017.286512,351272.49572704005
1649109600000,2022-04-04 22:00:00,LUNA/USD,115.4,117.39,115.25,116.85,1010.122681,118032.83527484999
1649106000000,2022-04-04 21:00:00,LUNA/USD,115.2,116.01,115.0,115.4,877.526099,101266.5118246
1649102400000,2022-04-04 20:00:00,LUNA/USD,115.61,116.6,114.89,115.2,2387.113787,274995.5082624
1649098800000,2022-04-04 19:00:00,LUNA/USD,113.58,115.73,113.58,115.61,3417.627431,395111.90729790996
1649095200000,2022-04-04 18:00:00,LUNA/USD,110.38,114.04,109.64,113.58,3693.505733,419508.38115414
1649091600000,2022-04-04 17:00:00,LUNA/USD,111.29,111.71,109.49,110.38,19031.845389,2100735.0940378197
1649088000000,2022-04-04 16:00:00,LUNA/USD,110.21,111.82,110.14,111.29,1289.193583,143474.35385207
1649084400000,2022-04-04 15:00:00,LUNA/USD,110.36,111.22,109.31,110.21,2895.123771,319071.59080191
1649080800000,2022-04-04 14:00:00,LUNA/USD,111.15,111.82,110.34,110.36,1772.858897,195652.70787292
1649077200000,2022-04-04 13:00:00,LUNA/USD,110.69,111.6,109.67,111.15,5361.257595,595903.78168425
1649073600000,2022-04-04 12:00:00,LUNA/USD,113.05,113.51,110.5,110.69,2534.865371,280584.24791598995
1649070000000,2022-04-04 11:00:00,LUNA/USD,112.85,113.51,112.69,113.05,766.322956,86632.8101758
1649066400000,2022-04-04 10:00:00,LUNA/USD,112.68,113.05,111.99,112.85,3142.692033,354652.79592405
1649062800000,2022-04-04 09:00:00,LUNA/USD,113.74,113.82,112.41,112.68,409.269033,46116.43463844
1649059200000,2022-04-04 08:00:00,LUNA/USD,114.36,114.58,113.32,113.74,156.820508,17836.764579919996
1649055600000,2022-04-04 07:00:00,LUNA/USD,113.94,114.77,113.64,114.36,120.86755,13822.413018
1649052000000,2022-04-04 06:00:00,LUNA/USD,114.86,114.86,113.87,113.94,409.962921,46711.17521874
1649048400000,2022-04-04 05:00:00,LUNA/USD,113.88,114.87,113.68,114.86,431.857914,49603.20000204
1649044800000,2022-04-04 04:00:00,LUNA/USD,114.68,114.73,113.62,113.88,728.368085,82946.55751979999
1649041200000,2022-04-04 03:00:00,LUNA/USD,115.08,115.72,114.52,114.68,2098.646721,240672.80596428004
1649037600000,2022-04-04 02:00:00,LUNA/USD,114.92,115.42,114.16,115.08,3237.365385,372556.0085058
1649034000000,2022-04-04 01:00:00,LUNA/USD,111.96,115.21,111.86,114.92,4459.972934,512540.08957528
1649030400000,2022-04-04 00:00:00,LUNA/USD,113.18,113.26,111.6,111.96,1083.775538,121339.50923448
1649026800000,2022-04-03 23:00:00,LUNA/USD,113.74,113.75,112.41,113.18,2538.036159,287254.93247562007
1649023200000,2022-04-03 22:00:00,LUNA/USD,112.91,114.93,112.8,113.74,1986.446154,225938.38555595998
1649019600000,2022-04-03 21:00:00,LUNA/USD,112.17,113.21,112.17,112.91,591.780852,66817.97599932
1649016000000,2022-04-03 20:00:00,LUNA/USD,112.15,112.9,112.07,112.17,1398.590115,156879.85319955
1649012400000,2022-04-03 19:00:00,LUNA/USD,112.44,112.5,111.73,112.15,1636.484681,183531.75697415
1649008800000,2022-04-03 18:00:00,LUNA/USD,112.55,112.78,111.89,112.44,1734.46648,195023.4110112
1649005200000,2022-04-03 17:00:00,LUNA/USD,113.83,114.03,111.92,112.55,3577.23223,402617.4874865
1649001600000,2022-04-03 16:00:00,LUNA/USD,113.6,114.46,113.08,113.83,1990.256385,226550.88430454998
1648998000000,2022-04-03 15:00:00,LUNA/USD,115.34,115.6,113.57,113.6,1111.990084,126322.0735424
1648994400000,2022-04-03 14:00:00,LUNA/USD,113.51,115.35,113.07,115.34,3432.222158,395872.50370372
1648990800000,2022-04-03 13:00:00,LUNA/USD,114.73,114.82,113.21,113.51,884.638962,100415.36857662
1648987200000,2022-04-03 12:00:00,LUNA/USD,114.98,115.37,114.12,114.73,594.731288,68233.52067224
1648983600000,2022-04-03 11:00:00,LUNA/USD,114.98,115.35,114.41,114.98,284.684718,32733.048875639997
1648980000000,2022-04-03 10:00:00,LUNA/USD,114.82,115.59,114.76,114.98,298.610756,34334.26472488
1648976400000,2022-04-03 09:00:00,LUNA/USD,114.66,115.65,114.12,114.82,469.506668,53908.75561976
1648972800000,2022-04-03 08:00:00,LUNA/USD,115.91,116.04,114.5,114.66,485.838334,55706.22337643999
1648969200000,2022-04-03 07:00:00,LUNA/USD,117.26,117.26,115.59,115.91,569.827025,66048.65046775
1648965600000,2022-04-03 06:00:00,LUNA/USD,116.43,118.06,116.29,117.26,1526.541294,179002.23213444
1648962000000,2022-04-03 05:00:00,LUNA/USD,116.31,116.73,115.81,116.43,1375.36337,160133.5571691
1648958400000,2022-04-03 04:00:00,LUNA/USD,115.13,116.87,115.04,116.31,935.968224,108862.46413344
1648954800000,2022-04-03 03:00:00,LUNA/USD,113.81,115.64,113.81,115.13,2222.337736,255857.74354568
1648951200000,2022-04-03 02:00:00,LUNA/USD,114.03,115.17,113.69,113.81,1125.779153,128124.92540292999
1648947600000,2022-04-03 01:00:00,LUNA/USD,114.39,114.64,112.9,114.03,2664.846488,303872.44502664
1648944000000,2022-04-03 00:00:00,LUNA/USD,115.04,116.55,114.34,114.39,714.345207,81713.94822872999
1648940400000,2022-04-02 23:00:00,LUNA/USD,116.19,117.25,114.82,115.04,4635.375214,533253.56461856
1648936800000,2022-04-02 22:00:00,LUNA/USD,114.78,116.37,114.78,116.19,1683.601235,195617.62749465002
1648933200000,2022-04-02 21:00:00,LUNA/USD,115.93,115.93,113.91,114.78,1693.629226,194394.76256028
1648929600000,2022-04-02 20:00:00,LUNA/USD,113.49,115.93,113.18,115.93,1634.472277,189484.37107261003
1648926000000,2022-04-02 19:00:00,LUNA/USD,114.03,114.53,113.48,113.49,1186.464509,134651.85712640997
1648922400000,2022-04-02 18:00:00,LUNA/USD,114.13,115.96,112.69,114.03,3403.367458,388085.99123574
